"","nk","msb_cat_no","order","family","species","day","month","year","lat","long","elevation","sex","mass","hb","hct","hct_percent","rbc","mchc","mcv","mch","notes"
"5427",220622,43316,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",7,"August",2014,-9.95863333333333,-77.8073666666667,723,"female",0,FALSE,0.533831629,53.3831629,NA,0,NA,NA,"MSB1008517(whole); MSB1008518(spun); tHb = 17.5"
"5428",220623,43317,"Psittaciformes","Psittacidae","Psilopsiagon aurifrons",7,"August",2014,-9.95863333333333,-77.8073666666667,723,"female",0,FALSE,0.562344964,56.2344964,NA,0,NA,NA,"MSB1008524; tHb = 18.3"
"5429",220624,43318,"Passeriformes","Tyrannidae","Anairetes reguloides",7,"August",2014,-9.85863333333333,-77.8073666666667,723,"female",0,FALSE,0.497951262,49.7951262,NA,0,NA,NA,"MSB1008526(spun); tHb = 15.3"
"5430",220625,43319,"Passeriformes","Thraupidae","Conirostrum cinereum",8,"August",2014,-9.85863333333333,-77.8073666666667,723,"male",0,FALSE,0.438876652,43.8876652,NA,0,NA,NA,"MSB1008532; tHb = 13.1"
"5431",220626,43320,"Passeriformes","Thraupidae","Conirostrum cinereum",8,"August",2014,-9.85863333333333,-77.8073666666667,723,"female",0,FALSE,0.45780272,45.780272,NA,0,NA,NA,"MSB1008533; tHb = 14.6"
"5432",220627,43321,"Passeriformes","Thraupidae","Sporophila telasco",8,"August",2014,-9.95863333333333,-77.8073666666667,723,"male",0,FALSE,0.536585366,53.6585366,NA,0,NA,NA,"MSB1008534; tHb = 17.1"
"5433",220628,43322,"Passeriformes","Passerellidae","Zonotrichia capensis",8,"August",2014,-9.95863333333333,-77.8073666666667,723,"female",0,FALSE,0.458108295,45.8108295,NA,0,NA,NA,"MSB1008535(whole blood); MSB1008536(Hct); tHb = 16.6"
"5434",220629,43323,"Passeriformes","Turdidae","Turdus chiguanco",8,"August",2014,-9.85863333333333,-77.8073666666667,723,"male",0,FALSE,0.414719626,41.4719626,NA,0,NA,NA,"MSB1008542(whole blood); MSB1008543(Hct); tHb = 13.3"
"5435",220630,43324,"Apodiformes","Trochilidae","Amazilia amazilia",8,"August",2014,-9.85863333333333,-77.8073666666667,723,"male",5.2,FALSE,0.502909796,50.2909796,NA,0,NA,NA,"MSB1008544(Hct); tHb = 19.6"
"5436",220631,43325,"Passeriformes","Fringillidae","Spinus magellanicus",8,"August",2014,-9.85863333333333,-77.8073666666667,723,"female",0,FALSE,0.501205649,50.1205649,NA,0,NA,NA,"MSB1008553; tHb = 17.5"
"5437",220636,43330,"Falconiformes","Falconidae","Falco sparverius",9,"August",2014,-10.00655,-77.88215,372,"male",0,FALSE,0.437696485,43.7696485,NA,0,NA,NA,"Gulaz fluttering; MSB1008577(whole blood); MSB1008578(spun blood); tHb = 14.0"
"5438",220637,43331,"Passeriformes","Thraupidae","Volatinia jacarina",9,"August",2014,-10.0075166666667,-77.8816,376,"female",0,FALSE,0.540686275,54.0686275,NA,0,NA,NA,"MSB1008587; tHb = 17.8"
"5439",220638,43332,"Passeriformes","Thraupidae","Sporophila telasco",9,"August",2014,-10.0075166666667,-77.8816,376,"female",0,FALSE,0.498045215,49.8045215,NA,0,NA,NA,"MSB1008591; tHb = 17.2"
"5440",220639,43333,"Passeriformes","Thraupidae","Poospiza hispaniolensis",9,"August",2014,-10.0075166666667,-77.8816,375,"male",0,FALSE,0.524775472,52.4775472,NA,0,NA,NA,"MSB1008592; tHB = 17.0"
"5441",220640,43334,"Passeriformes","Tyrannidae","Pyrocephalus rubinus",9,"August",2014,-10.00655,-77.88215,372,"male",0,FALSE,0.579900568,57.9900568,NA,0,NA,NA,"MSB1008593; tHb = 17.8"
"5442",220641,43335,"Passeriformes","Tyrannidae","Pyrocephalus rubinus",9,"August",2014,-10.0075166666667,-77.8816,375,"female",0,FALSE,0.456129808,45.6129808,NA,0,NA,NA,"MSB1008597; tHb = 16.0"
"5443",220642,43336,"Passeriformes","Tyrannidae","Myiophobus fasciatus",9,"August",2014,-10.0075166666667,-77.8816,375,"male",0,FALSE,0.432884856,43.2884856,NA,0,NA,NA,"MSB1008598; tHb = 17.4"
"5444",220644,43338,"Passeriformes","Tyrannidae","Myiophobus fasciatus",10,"August",2014,-10.0068166666667,-77.8816333333333,373,"male",0,FALSE,0.570130719,57.0130719,NA,0,NA,NA,"forgot barcode; bled well; tHb = 19.2"
"5445",220645,43339,"Passeriformes","Tyrannidae","Euscarthmus meloryphus",10,"August",2014,-10.0068166666667,-77.8816333333333,373,"male",0,FALSE,0.477924217,47.7924217,NA,0,NA,NA,"MSB1008614; tHb = 14.4"
"5446",220646,43340,"Passeriformes","Parulidae","Geothlypis aequinoctialis",10,"August",2014,-10.0075166666667,-77.8816,375,"male",0,FALSE,0.526716372,52.6716372,NA,0,NA,NA,"MSB1008615; tHb = 17.5"
"5447",220647,43341,"Passeriformes","Thraupidae","Pipraeidea bonariensis",10,"August",2014,-10.00655,-77.88265,373,"female",0,FALSE,0.46556138,46.556138,NA,0,NA,NA,"MSB1008619(whole); MSB1008620(spun); tHb = 17.1"
"5448",220648,43342,"Coraciiformes","Alcedinidae","Chloroceryle americana",10,"August",2014,-10.0075166666667,-77.8816,375,"female",0,FALSE,0.514713896,51.4713896,NA,0,NA,NA,"MSB1008621; tHb = 15.7"
"5449",220649,43343,"Apodiformes","Trochilidae","Amazilia amazilia",10,"August",2014,-10.0068166666667,-77.8816333333333,373,"female",4.3,FALSE,0.61396648,61.396648,NA,0,NA,NA,"MSB1008625; tHb = 20.7"
